date, pm25, pm10, o3, no2, so2, co
2014/7/7, 94, 102, , 22, 4, 20
2014/7/8, 115, 37, , 8, 1, 16
2014/7/9, 50, 22, , 9, 1, 16
2014/7/10, 64, 49, , 14, 4, 17
2014/7/11, 48, 76, , 19, 1, 14
2014/7/12, 71, 69, , 25, 2, 14
2014/7/13, 88, 55, , 24, 2, 14
2014/7/14, 80, 75, , 33, 3, 15
2014/7/15, 86, 103, , 27, 2, 15
2014/7/16, 95, 68, , 21, 2, 14
2014/7/17, 67, 74, , 17, 1, 14
2014/7/18, 85, 44, , 9, 1, 13
2014/7/19, 63, 38, , 10, 1, 12
2014/7/20, 54, 46, , 10, 5, 13
2014/7/21, 51, 93, , 16, 10, 14
2014/7/22, 112, 41, , 7, 1, 12
2014/7/23, 67, 43, , 9, 2, 12
2014/7/24, 48, 83, , 21, 3, 13
2014/7/25, 88, 94, , 22, 1, 15
2014/7/26, 123, 53, , 20, 2, 15
2014/7/27, 124, 47, , 35, 2, 17
2014/7/28, 137, 91, , 17, 4, 15
2014/7/29, 159, 89, , 19, 6, 16
2014/7/30, 122, 83, , 13, 5, 14
2014/7/31, 122, 104, , 20, 5, 16
2014/8/1, 149, 96, , 18, 5, 16
2014/8/2, 142, 83, , 20, 5, 16
2014/8/3, 135, 81, , 14, 4, 15
2014/8/4, 135, 75, , 15, 4, 15
2014/8/5, 120, 65, , 17, 5, 16
2014/8/6, 126, 39, , 17, 4, 15
2014/8/7, 75, 29, , 19, 4, 15
2014/8/8, 60, 33, , 15, 4, 16
2014/8/9, 63, 48, , 13, 4, 16
2014/8/10, 82, 70, , 11, 4, 16
2014/8/11, 107, 52, , 11, 4, 14
2014/8/12, 75, 50, , 13, 5, 13
2014/8/13, 75, 49, , 16, 5, 13
2014/8/14, 64, 54, , 22, 5, 14
2014/8/15, 91, 72, , 29, 5, 17
2014/8/16, 136, 61, , 23, 6, 16
2014/8/17, 133, 62, , 21, 6, 17
2014/8/18, 127, 58, , 24, 6, 15
2014/8/19, 109, 76, , 30, 5, 16
2014/8/20, 125, 98, , 28, 5, 16
2014/8/21, 141, 71, , 17, 5, 14
2014/8/22, 116, 68, , 16, 4, 13
2014/8/23, 89, 57, , 17, 5, 12
2014/8/24, 69, 70, , 29, 8, 13
2014/8/25, 71, 93, , 34, 11, 15
2014/8/26, 117, 57, , 22, 5, 14
2014/8/27, 109, 44, , 17, 10, 14
2014/8/28, 84, 50, , 20, 5, 15
2014/8/29, 96, 63, , 15, 4, 14
2014/8/30, 57, 64, , 19, 5, 16
2014/8/31, 78, 80, , 19, 8, 17
2014/9/1, 99, 42, , 13, 7, 14
2014/9/2, 76, 40, , 21, 8, 13
2014/9/3, 70, 63, , 28, 10, 15
2014/9/4, 114, 68, , 23, 7, 16
2014/9/5, 128, 70, , 26, 7, 16
2014/9/6, 144, 54, , 10, 5, 15
2014/9/7, 116, 43, , 13, 5, 15
2014/9/8, 92, 49, , 14, 4, 20
2014/9/9, 89, 45, , 14, 8, 17
2014/9/10, 118, 63, , 15, 6, 11
2014/9/11, 131, 33, , 15, 6, 8
2014/9/12, 79, 30, , 18, 8, 9
2014/9/13, 75, 21, , 18, 5, 9
2014/9/14, 54, 28, , 17, 7, 10
2014/9/15, 54, 26, , 19, 5, 10
2014/9/16, 66, 27, , 21, 5, 12
2014/9/17, 62, 57, , 24, 7, 13
2014/9/18, 105, 72, , 25, 8, 14
2014/9/19, 138, 72, , 21, 4, 13
2014/9/20, 131, 89, , 22, 5, 12
2014/9/21, 141, 76, , 22, 4, 11
2014/9/22, 134, 28, , 10, 3, 7
2014/9/23, 55, 46, , 22, 4, 9
2014/9/24, 74, 72, , 29, 4, 10
2014/9/25, 122, 81, , 23, 4, 11
2014/9/26, 139, 80, , 25, 4, 12
2014/9/27, 147, 33, , 14, 3, 10
2014/9/28, 83, 46, , 17, 3, 11
2014/9/29, 88, 58, , 17, 3, 10
2014/9/30, 100, 53, , 13, 3, 9
2014/4/1, 119, 104, , 31, 19, 11
2014/4/2, 130, 75, , 24, 17, 11
2014/4/3, 124, 86, , 23, 18, 11
2014/4/4, 142, 84, , 26, 18, 12
2014/4/5, 123, 132, , 34, 18, 13
2014/4/6, 133, 75, , 25, 18, 11
2014/4/7, 103, 99, , 33, 18, 13
2014/4/8, 121, 120, , 32, 17, 15
2014/4/9, 155, 106, , 27, 20, 13
2014/4/10, 154, 55, , 22, 15, 14
2014/4/11, 113, 70, , 25, 16, 16
2014/4/12, 125, 80, , 28, 16, 17
2014/4/13, 138, 110, , 27, 15, 17
2014/4/14, 137, 81, , 21, 12, 10
2014/4/15, 105, 58, , 16, 2, 8
2014/4/16, 112, 72, , 3, 2, 10
2014/4/17, 120, 68, , 3, 2, 11
2014/4/18, 120, 59, , 3, 1, 13
2014/4/19, 99, 85, , 3, 2, 14
2014/4/20, 135, 51, , 2, 2, 9
2014/4/21, 84, 68, , 7, 9, 10
2014/4/22, 87, 95, , 12, 13, 14
2014/4/23, 140, 129, , 12, 13, 15
2014/4/24, 162, 120, , 9, 12, 8
2014/4/25, 115, 131, , 10, 13, 9
2014/4/26, 106, 227, , 11, 14, 11
2014/4/27, 156, 180, , 12, 14, 12
2014/4/28, 149, 121, , 12, 14, 12
2014/4/29, 143, 118, , 13, 14, 14
2014/4/30, 136, 103, , 12, 14, 15
2014/5/1, 140, 95, , 11, 14, 13
2014/5/2, 124, 128, , 13, 16, 13
2014/5/3, 133, 96, , 12, 15, 15
2014/5/4, 124, 95, , 14, 18, 15
2014/5/5, 130, 95, , 12, 17, 17
2014/5/6, 125, 82, , 12, 16, 17
2014/5/7, 110, 100, , 14, 17, 17
2014/5/8, 131, 110, , 10, 14, 13
2014/5/9, 147, 51, , 9, 12, 12
2014/5/10, 75, 50, , 9, 12, 13
2014/5/11, 67, 86, , 13, 14, 16
2014/5/12, 112, 82, , 12, 14, 18
2014/5/13, 114, 66, , 10, 13, 16
2014/5/14, 83, 79, , 11, 14, 17
2014/5/15, 107, 73, , 13, 15, 21
2014/5/16, 114, 89, , 13, 14, 22
2014/5/17, 122, 87, , 13, 15, 23
2014/5/18, 127, 106, , 11, 13, 22
2014/5/19, 120, 103, , 13, 17, 25
2014/5/20, 146, 98, , 13, 15, 28
2014/5/21, 136, 76, , 11, 12, 28
2014/5/22, 128, 64, , 11, 11, 21
2014/5/23, 104, 54, , 10, 13, 9
2014/5/24, 89, 299, , 10, 11, 9
2014/5/25, 162, 176, , 11, 13, 14
2014/5/26, 152, 98, , 13, 13, 16
2014/5/27, 116, 116, , 15, 15, 15
2014/5/28, 144, 75, , 13, 13, 13
2014/5/29, 141, 89, , 13, 17, 15
2014/5/30, 141, 106, , 11, 10, 15
2014/5/31, 138, 92, , 12, 8, 16
2014/6/1, 138, 89, , 12, 9, 17
2014/6/2, 150, 102, , 12, 10, 16
2014/6/3, 106, 69, , 13, 8, 13
2014/6/4, 69, 78, , 12, 10, 15
2014/6/5, 113, 67, , 10, 9, 14
2014/6/6, 72, 54, , 10, 10, 13
2014/6/7, 87, 79, , 10, 11, 14
2014/6/8, 94, 102, , 11, 11, 16
2014/6/9, 116, 81, , 11, 15, 16
2014/6/10, 120, 78, , 10, 4, 13
2014/6/11, 110, 137, , 9, 1, 14
2014/6/12, 141, 61, , 9, 1, 13
2014/6/13, 120, 54, , 8, , 13
2014/6/14, 112, 52, , 9, 1, 14
2014/6/15, 95, 61, , 10, , 14
2014/6/16, 107, 46, , 10, 3, 12
2014/6/17, 57, 78, , 11, 1, 15
2014/6/18, 109, 45, , 8, 3, 15
2014/6/19, 80, 75, , 9, 6, 20
2014/6/20, 90, 68, , 7, 7, 19
2014/6/21, 85, 78, , 10, 8, 20
2014/6/22, 124, 53, , 8, 8, 19
2014/6/23, 90, 44, , 7, 7, 18
2014/6/24, 69, 40, , 11, 7, 19
2014/6/25, 66, 73, , 9, 7, 20
2014/6/26, 96, 74, , 10, 8, 21
2014/6/27, 121, 72, , 11, 7, 22
2014/6/28, 125, 34, , 6, 6, 20
2014/6/29, 78, 82, , 14, 9, 23
2014/6/30, 130, 103, , 22, 2, 19
2014/1/1, 134, 79, , 24, 18, 29
2014/1/2, 137, 69, , 21, 8, 26
2014/1/3, 99, 103, , 32, 13, 33
2014/1/4, 145, 196, , 39, 35, 40
2014/1/5, 220, 186, , 37, 39, 39
2014/1/6, 206, 73, , 21, 18, 30
2014/1/7, 133, 75, , 18, 23, 27
2014/1/8, 99, 123, , 41, 41, 32
2014/1/9, 148, 133, , 34, 44, 21
2014/1/10, 188, 155, , 32, 50, 20
2014/1/11, 209, 82, , 26, 34, 16
2014/1/12, 110, 130, , 42, 46, 19
2014/1/13, 163, 154, , 46, 51, 14
2014/1/14, 188, 252, , 46, 54, 17
2014/1/15, 264, 177, , 42, 52, 17
2014/1/16, 273, 130, , 32, 43, 11
2014/1/17, 209, 94, , 29, 33, 10
2014/1/18, 141, 84, , 23, 32, 7
2014/1/19, 117, 69, , 30, 36, 7
2014/1/20, 125, 86, , 32, 35, 11
2014/1/21, 181, 146, , 38, 41, 16
2014/1/22, 236, 131, , 44, 44, 20
2014/1/23, 240, 100, , 40, 42, 19
2014/1/24, 235, 94, , 33, 39, 15
2014/1/25, 157, 124, , 35, 37, 19
2014/1/26, 186, 117, , 37, 40, 22
2014/1/27, 178, 125, , 43, 43, 25
2014/1/28, 206, 131, , 40, 40, 26
2014/1/29, 216, 239, , 50, 40, 29
2014/1/30, 274, 460, , 41, 51, 32
2014/1/31, 444, 275, , 47, 44, 36
2014/2/1, 345, 229, , 39, 38, 33
2014/2/2, 285, 146, , 32, 30, 23
2014/2/3, 282, 107, , 26, 31, 14
2014/2/4, 167, 54, , 21, 20, 10
2014/2/5, 133, 76, , 21, 33, 10
2014/2/6, 158, 88, , 20, 33, 15
2014/2/7, 183, 130, , 24, 38, 16
2014/2/8, 200, 92, , 22, 35, 13
2014/2/9, 136, 73, , 23, 36, 14
2014/2/10, 159, 101, , 29, 45, 16
2014/2/11, 177, 134, , 24, 39, 18
2014/2/12, 200, 140, , 24, 48, 20
2014/2/13, 237, 157, , 22, 44, 19
2014/2/14, 279, 171, , 26, 44, 22
2014/2/15, 284, 163, , 29, 44, 22
2014/2/16, 265, 109, , 21, 29, 18
2014/2/17, 207, 117, , 23, 32, 18
2014/2/18, 258, 108, , 28, 40, 20
2014/2/19, 194, 144, , 27, 38, 25
2014/2/20, 229, 171, , 26, 40, 24
2014/2/21, 288, 195, , 25, 39, 22
2014/2/22, 282, 236, , 30, 41, 25
2014/2/23, 277, 241, , 27, 40, 29
2014/2/24, 271, 250, , 30, 44, 24
2014/2/25, 274, 248, , 25, 38, 23
2014/2/26, 233, 120, , 23, 26, 16
2014/2/27, 126, 89, , 19, 31, 16
2014/2/28, 145, 109, , 23, 33, 22
2014/3/1, 177, 172, , 30, 44, 23
2014/3/2, 210, 188, , 27, 36, 24
2014/3/3, 239, 118, , 23, 31, 19
2014/3/4, 161, 100, , 25, 37, 20
2014/3/5, 162, 107, , 23, 33, 20
2014/3/6, 183, 94, , 24, 30, 22
2014/3/7, 170, 86, , 23, 31, 23
2014/3/8, 152, 89, , 30, 31, 22
2014/3/9, 117, 170, , 40, 40, 29
2014/3/10, 189, 106, , 30, 29, 22
2014/3/11, 165, 83, , 14, 17, 8
2014/3/12, 60, 80, , 22, 21, 8
2014/3/13, 69, 96, , 28, 33, 12
2014/3/14, 108, 72, , 26, 27, 11
2014/3/15, 112, 79, , 37, 23, 13
2014/3/16, 114, 108, , 17, 17, 12
2014/3/17, 139, 272, , 34, 24, 12
2014/3/18, 158, 114, , 22, 24, 9
2014/3/19, 145, 70, , 18, 16, 6
2014/3/20, 74, 96, , 26, 19, 9
2014/3/21, 150, 103, , 30, 21, 10
2014/3/22, 142, 95, , 34, 25, 13
2014/3/23, 157, 71, , 26, 16, 11
2014/3/24, 121, 91, , 24, 17, 12
2014/3/25, 128, 122, , 38, 21, 14
2014/3/26, 144, 130, , 23, 17, 11
2014/3/27, 119, 171, , 17, 17, 10
2014/3/28, 134, 252, , 24, 18, 11
2014/3/29, 160, 120, , 30, 18, 12
2014/3/30, 148, 84, , 16, 16, 10
2014/3/31, 167, 91, , 27, 18, 12
2024/12/31, , 87, , 26, 4, 8
2023/11/12, , 79, , 23, 1, 5
2021/8/19, , 18, 59, 5, 1, 4
2020/3/31, , 64, 20, 20, 3, 4
2019/12/31, , 78, 8, 20, 9, 10
2018/12/31, , 133, 6, 42, 6, 20
2018/12/26, , 88, 3, 27, 3, 15
2017/9/10, , 61, 53, 29, 7, 8
2017/1/1, , 394, 9, 65, 15, 37
2016/10/10, , 83, 20, 17, 4, 13
2016/1/3, , 229, 3, 76, 34, 48
2014/12/31, , 94, 3, 31, 17, 19
2013/12/31, , 105, , 31, 13, 32
