date, pm25, pm10, o3, no2, so2, co
2022/4/27, , 15, 38, 6, 1, 2
2022/1/13, , 5, 27, 8, 1, 2
2021/6/29, , 17, 39, 8, 1, 2
2021/1/14, , 21, 14, 23, 1, 3
2021/1/28, , 11, 28, 10, 1, 2
2020/9/12, , 3, 20, 3, 1, 
2020/3/31, , 21, 27, 16, , 3
2020/6/10, , 11, 15, 7, 1, 1
2019/12/31, , 5, 29, 8, 1, 
2020/1/15, , 10, 20, 32, 1, 3
2019/7/9, , 9, 27, 9, , 2
2018/12/31, , 7, 26, 14, 3, 3
2018/6/6, , 14, 42, 22, 4, 4
2017/9/10, , 13, 26, 24, 4, 
2017/6/20, , 19, 25, 17, 3, 
2017/1/1, , 15, 22, 25, 2, 
2016/12/6, , 11, 21, 11, 1, 
2015/12/26, , 6, 26, 10, 2, 
2015/12/27, , 9, 25, 19, 2, 
2015/12/31, , 4, 29, 6, 2, 
2014/12/31, , 6, 29, 6, 2, 
2015/1/11, , 4, 27, 8, 1, 
2015/1/12, , 6, 23, 16, 1, 
2015/1/20, , 18, 16, 26, 2, 
2013/12/31, , 21, 32, 14, 1, 
2014/1/29, , 25, 12, 36, 2, 
2019/1/9, , , 18, 41, 2, 5
2022/10/20, , , , , 1, 2
2022/10/21, , , , , 1, 4
2022/10/22, , , , , 1, 4
2023/12/2, , , , , , 2
2022/10/18, , , , , , 2
2022/10/19, , , , , , 3
2022/12/7, , , , , , 5
2022/12/8, , , , , , 5
2022/12/9, , , , , , 3
2022/12/10, , , , , , 4
2022/12/11, , , , , , 3
2022/12/14, , , , , , 3
2022/9/23, , , , , , 2
2022/9/25, , , , , , 2
2021/1/10, , , , , , 2
2021/1/11, , , , , , 3
2021/1/12, , , , , , 4
2021/1/13, , , , , , 5
